Author_ID,Name,ga_first_name,ga_last_name,ga_gender,ga_accuracy,ga_samples
37659318600,"R. Muzzy",R.,Muzzy,male,78,1085
37664331500,"Hans Hinterberger",Hans,Hinterberger,male,97,28935
37439279300,"Mitchell Roth",Mitchell,Roth,male,97,4895
37331284900,"Richard M. Guritz",M.,Richard,male,73,3216
37399659100,"Mike Botts",Mike,Botts,male,99,116286
37659722200,"Jon D. Dykstra",Jon,Dykstra,male,99,32478
37658792900,"Lee S. Elson",Lee,Elson,male,82,37625
38180426300,"Steven J. Goodman","Steven J.",Goodman,male,100,36
37067501400,"Meemong Lee",Lee,Meemong,male,82,37625
37298450200,"Holly Rushmeier",Holly,Rushmeier,female,96,10201
37658795400,"Anthony Hamins",Anthony,Hamins,male,99,85303
37653029600,"M.-Y. Choi",Choi,M.-Y.,male,73,1419
37346827500,"Pramod M. Mahadev","Pramod Mahadev",M.,male,100,7057
37275883700,"Richard D. Christie","Richard D.",Christie,male,100,33
37294194900,"Christian Roux",Christian,Roux,male,100,48300
37298707200,"Jean Louis Coatrieux","Jean Louis",Coatrieux,male,98,2922
37377461900,"Jean-Louis Dillenseger",Jean-Louis,Dillenseger,male,99,3815
37267911400,"Elliot K. Fishman",Elliot,Fishman,male,100,9939
37301688700,"Murray Loew",Murray,Loew,male,97,1276
37429534100,"H.-P. Meinzer",H.-P.,Meinzer,male,100,4
37376744200,"Tarek K. Alameldin","Tarek Alameldin",K.,male,99,15078
37659208100,"Mardelle M Shepley",Shepley,Mardelle,male,75,4
37658782100,"Lars-Arne Schreyer",Lars-Arne,Schreyer,male,88,8
37649338300,"Marcus Grimm",Marcus,Grimm,male,99,25073
37444949500,"Andreas Johannsen",Andreas,Johannsen,male,99,44818
37282559500,"Robert J. Moorhead","Robert J.",Moorhead,male,100,93
37649097800,"P. Peterson",P.,Peterson,male,71,747
37659689000,"B. Hayden",Hayden,B.,male,98,8850
37611726800,"Frank David Fracchia","Frank David",Fracchia,male,100,25
37565489200,"Andrei State",Andrei,State,male,98,12349
37652072800,"David T. Chen","David T.",Chen,male,100,27
37659378600,"Chris Tector",Chris,Tector,male,93,163699
37663829500,"Andrew Brandt",Andrew,Brandt,male,99,82448
37657346300,"Hong Chen",Hong,Chen,female,53,3853
37282411600,"Ryutarou Ohbuchi",Ryutarou,Ohbuchi,male,100,7
38180023500,"Michael Bajura",Michael,Bajura,male,99,211741
37659239700,"GÃ¡bor Domokos",Domokos,Gã¡bor,male,84,77
37659240600,"Randy Clinton Paffenroth","Randy Clinton",Paffenroth,male,98,17600
37269835500,"S.E. Parker",S.E.,Parker,unknown,50,26
37378609800,"R. Samtaney",R.,Samtaney,male,78,1085
37284061600,"J.M. Favre",J.M.,Favre,male,86,188
37345867700,"J. Hahn",J.,Hahn,male,82,2236
37355831300,"A. Mankofsky",A.,Mankofsky,male,71,2092
37647622000,"E. P. Szuszczewicz",E.,P.,male,64,609
37661825700,"P. Blanchard",P.,Blanchard,male,71,747
37662543900,"C. Goodrich",C.,Goodrich,male,59,943
37659038800,"D. McNabb",D.,Mcnabb,male,73,1059
37063581200,"Ravi Kulkarni",Ravi,Kulkarni,male,99,28148
37062832500,"D. Kamins",D.,Kamins,male,73,1059
37349545700,"Naim Alper",Alper,Naim,male,97,17298
37646740200,"S.V. Matveyev",S.V.,Matveyev,male,97,36
38181039700,"James W. Durkin","James W.",Durkin,male,100,44
38181916900,"John F. Hughes","John F.",Hughes,male,99,80
37265786500,"Claudio Montani",Claudio,Montani,male,99,46478
37659209500,"Riccardo Scateni",Riccardo,Scateni,male,99,22261
37270887900,"Roberto Scopigno",Roberto,Scopigno,male,99,100721
37607264700,"Maria M. Loughlin","Maria M.",Loughlin,female,98,51
37286405800,"John F. Hughes","John F.",Hughes,male,99,80
37653860300,"Deb Banerjee",Deb,Banerjee,female,93,4563
37656395900,"Chris Morley",Chris,Morley,male,93,163699
37574116600,"Wayne Smith",Wayne,Smith,male,99,15648
37658772900,"L.K. Forssell",L.K.,Forssell,male,77,22
37266622300,"Charles W Grant",Charles,Grant,male,98,52754
37353973100,"G.O. Domik",Domik,G.O.,male,78,18
37659327200,"Bernd Gutkauf",Bernd,Gutkauf,male,99,7628
37282598900,"David S. Ebert","David S.",Ebert,male,100,56
37653125700,"Jim Scott",Jim,Scott,male,99,40318
37372244200,"Yair Kurzion",Yair,Kurzion,male,100,3538
37659258900,"Ray Twiddy",Ray,Twiddy,male,94,21658
37659261200,"John Cavallo",John,Cavallo,male,99,219085
37659260900,"Shahram M. Shiri",Shahram,Shiri,male,99,1992
37391683900,"Manfred Brill",Manfred,Brill,male,99,7550
37427262100,"H.-C. Rodrian",H.-C.,Rodrian,male,100,2
37659291300,"Wladimir Djatschin",Wladimir,Djatschin,male,99,1071
37659203900,"M. Sramek",M.,Sramek,male,73,3216
37663438100,"K. L. Duffin","K. L.",Duffin,male,57,7
37339053800,"William A. Barrett","William A.",Barrett,male,100,59
37275249200,"Claudio T. Silva",Claudio,Silva,male,99,46478
37279493500,"Han-Wei Shen",Han-Wei,Shen,male,83,6
37354028200,"Marc A. Najork",Marc,A.,male,99,77461
37349226400,"Marc H. Brown","Marc H.",Brown,male,100,2
37390629800,"Doug Kimelman",Doug,Kimelman,male,100,11166
37398650700,"Bryan S. Rosenburg","Bryan S.",Rosenburg,male,100,4
38321886000,"Tova Roth",Tova,Roth,female,89,267
37378372200,"Thierry Delmarcelle",Thierry,Delmarcelle,male,98,41754
37337567000,"A. Tal",A.,Tal,male,71,2092
37356983700,"David C. Banks","David C.",Banks,male,100,75
37651784800,"Bart A. Singer",Bart,Singer,male,99,11007
37656565200,"Z.C. Zheng",Z.C.,Zheng,male,100,2
37413765900,"Birgit Walter",Walter,Birgit,male,97,26732
37333371500,"Stephen R. Marschner","Stephen R.",Marschner,male,100,21
37659292200,"R.J. Lobb",R.J.,Lobb,male,93,225
37652845200,"Hai Tao",Hai,Tao,male,84,3492
37654495700,"Hui Ma",Hui,Ma,female,52,1684
37298457400,"Michael Margaliot",Michael,Margaliot,male,99,211741
37281769000,"Craig Gotsman",Craig,Gotsman,male,100,24286
37282899200,"Chandrajit L. Bajaj",Chandrajit,Bajaj,male,100,34
37659236200,"A. Royappa",A.,Royappa,male,71,2092
38200470300,"Takayuki Itoh",Takayuki,Itoh,male,100,625
37323013800,"Patrick J. Moran","Patrick J.",Moran,male,100,47
37650681200,"Marcus Wagner",Marcus,Wagner,male,99,25073
37659236800,"Steve Linthicum",Steve,Linthicum,male,99,80009
37659553000,"Boris Yamrom",Boris,Yamrom,male,99,15168
37378333000,"John A Sutliff",John,Sutliff,male,99,219085
37659260100,"Andrew P Woodfield",Andrew,Woodfield,male,99,82448
37652705000,"Cheong S. Ang",Cheong,Ang,male,75,231
37664577600,"David C. Martin","David C.",Martin,male,100,75
37648518000,"Michael D. Doyle","Michael D.",Doyle,male,100,76
37390206400,"John S. Rowlan","John Rowlan",S.,male,99,219088
37660965300,"G.E. Lent",G.E.,Lent,male,63,16
37659324500,"Nihar Gokhale",Nihar,Gokhale,male,96,528
37664961300,"Shannon Bradshaw",Shannon,Bradshaw,female,88,16433
37652123600,"Lichan Hong",Lichan,Hong,female,67,3
37275698100,"Hanspeter Pfister",Hanspeter,Pfister,male,97,355
37342517100,"Bob Spence",Bob,Spence,male,97,42812
37344652100,"Lisa Tweedie",Lisa,Tweedie,female,98,75562
37344652800,"Huw Dawkes",Huw,Dawkes,male,99,360
37351289200,"Hua Su",Hua,Su,male,52,891
37349630500,"W. Wright",W.,Wright,male,80,260
37352314100,"Klaus Reichenberger",Klaus,Reichenberger,male,98,13207
37357591400,"Thomas Kamps",Thomas,Kamps,male,99,129177
37352316100,"Gene Golovchinsky",Gene,Golovchinsky,male,100,3077
37352125700,"P. Luders",Luders,P.,male,100,2
37297213900,"R. Ernst",R.,Ernst,male,78,1085
37352201100,"Dean F. Jerding",Dean,F.,male,98,14854
37267736900,"John Stasko",John,Stasko,male,99,219085
37343565300,"Mei C. Chuah",Mei,Chuah,female,89,2342
37357418100,"S.F. Roth",S.F.,Roth,male,80,10
37352246000,"Joe Mattis",Joe,Mattis,male,97,69132
37352245400,"John Kolojejchick",John,Kolojejchick,male,99,219085
37352263600,"I.G. Angus",Angus,I.G.,male,96,1761
37352265700,"H.A. Sowizral",H.A.,Sowizral,male,77,43
37352198300,"Christopher Ahlberg",Christopher,Ahlberg,male,99,55041
37352198200,"Erik Wistrand",Erik,Wistrand,male,96,31753
38558074600,"Jeromy Carriere",Jeromy,Carriere,male,100,1493
37267671500,"Rick Kazman",Rick,Kazman,male,99,23370
37358036500,"J.A. Wise",J.A.,Wise,male,88,204
37273308900,"Jim Thomas",Jim,Thomas,male,99,40318
37352135600,"Kelly Pennock",Kelly,Pennock,female,88,48305
37352136200,"David Lantrip",David,Lantrip,male,99,381770
37352134600,"Marc Pottier",Marc,Pottier,male,99,77461
37352142300,"Anne Schur",Anne,Schur,female,98,48855
37352143800,"Vernon  Crow",Vernon,Crow,male,100,5896
37352354300,"Vinod Anupam",Vinod,Anupam,male,100,11430
37352354000,"S. Dar",S.,Dar,male,64,1577
37355534700,"Ted Leibfried",Ted,Leibfried,male,98,8573
37329242700,"Eric Petajan",Eric,Petajan,male,99,121922
37340122200,"Keith Andrews",Keith,Andrews,male,98,21035
37352143000,"R.J. Hendley",R.J.,Hendley,male,93,225
37357792700,"N.S. Drew",N.S.,Drew,male,91,34
37349028500,"A.M. Wood",A.M.,Wood,male,64,129
37356853400,"R. Beale",R.,Beale,male,78,1085
37341386400,"Richard Mitchell",Richard,Mitchell,male,99,97659
37343297300,"David S. Day","David S.",Day,male,100,56
37352245200,"Lynette Hirschman",Lynette,Hirschman,female,99,4849
37356957100,"C.A. Burton",C.A.,Burton,male,65,71
37353729500,"L.J. Johnston",L.J.,Johnston,male,72,58
37442055100,"E.A. Sonenberg",E.A.,Sonenberg,female,64,22
37344059700,"Kenneth C. Cox","Kenneth C.",Cox,male,100,3
38147359900,"Baining Guo",Guo,Baining,male,65,572
37269011000,"Wolfgang Heidrich",Wolfgang,Heidrich,male,99,10782
37566635700,"Michael McCool",Michael,Mccool,male,99,211741
38142306200,"John Stevens",John,Stevens,male,99,219085
37354541000,"Joshua LeVasseur",Joshua,Levasseur,male,100,35201
37352200800,"Joel Winstead",Joel,Winstead,male,99,40697
37352200200,"Jonathan Croall",Jonathan,Croall,male,99,84386
37352199600,"Ari Pernick",Ari,Pernick,male,85,16006
37346508500,"W. Ruh",W.,Ruh,male,80,260
37282637800,"Victoria Interrante",Victoria,Interrante,female,98,33384
38148010500,"David C Richardson",David,Richardson,male,99,381770
37654961000,"W.V. Wright",W.V.,Wright,male,100,2
37267825600,"Dinesh Manocha",Dinesh,Manocha,male,100,16255
38147407800,"Xiaoyang Mao",Xiaoyang,Mao,male,63,51
37347459100,"Lichan Hong",Lichan,Hong,female,67,3
37448030800,"E.H.-H. Chi",Chi,E.H.-H.,female,58,2952
37610041700,"Phillip Barry",Phillip,Barry,male,99,9441
37660278300,"Elizabeth Shoop",Elizabeth,Shoop,female,99,44677
37564789400,"John V. Carlis","John Carlis",V.,male,99,219197
37660264900,"Ernest Retzel",Ernest,Retzel,male,99,8319
37282873000,"John Riedl",John,Riedl,male,99,219085
37443031900,"Insung Ihm",Insung,Ihm,male,96,55
38147536800,"Rae Kyoung Lee","Rae Kyoung",Lee,female,79,1428
37351416000,"Craig Wittenbrink",Craig,Wittenbrink,male,100,24286
38153178500,"M. Suter",M.,Suter,male,73,3216
37269586000,"D. Nuesch",D.,Nuesch,male,73,1059
38146973000,"Ã¢â‚¬ÂªJohn P. Lee",P.,Lee,male,71,747
37271768100,"Lawrence D. Bergman","Lawrence D.",Bergman,male,100,4
37371567600,"Rosane Minghim",Rosane,Minghim,female,98,1448
37365542800,"A.R. Forrest",Forrest,A.R.,male,100,7144
37855991000,"David Koller",David,Koller,male,99,381770
37269320000,"Peter Lindstrom",Peter,Lindstrom,male,99,146529
37300425000,"William Ribarsky",William,Ribarsky,male,99,67797
37282880200,"Larry Franklin Hodges","Larry Franklin",Hodges,male,99,33948
37326280000,"Nickolas Faust",Nickolas,Faust,male,100,11842
37343938200,"Gregory Turner",Gregory,Turner,male,99,21213
37275694700,"Markus H. Gross","Markus H.",Gross,male,100,2
37355330500,"Roger Gatti",Roger,Gatti,male,99,34849
37355334600,"Oliver Staadt",Oliver,Staadt,male,98,22853
37282596600,"Issei Fujishiro",Issei,Fujishiro,male,99,109
37348582700,"Yuji Maeda",Yuji,Maeda,male,97,825
37349040300,"Hiroshi Sato",Hiroshi,Sato,male,99,1730
38146488400,"Byeong Seok Shin","Byeong Seok",Shin,male,100,2
37366743500,"Yeong Gil Shin","Yeong Gil",Shin,male,91,6593
37444424000,"Rüdiger Westermann",Rüdiger,Westermann,male,100,1153
37296980500,"Gunter Knittel",Gunter,Knittel,male,97,847
38193849400,"Pak Chung Wong","Pak Chung",Wong,male,82,2382
38149530100,"Mohammad H. Ghavamnia",Mohammad,H.,male,99,47588
37087739694,"X. D. Yang",,,,,
38141024500,"Rob Ingram",Rob,Ingram,male,99,37066
37266159200,"Steve Benford",Steve,Benford,male,99,80009
37275032800,"Joseph S. B. Mitchell",Joseph,Mitchell,male,99,63161
38144966300,"T.A. Wagner",T.A.,Wagner,male,83,46
38144223100,"D. Dovey",D.,Dovey,male,73,1059
38184873500,"John K. Johnstone","John K.",Johnstone,male,100,32
37611960100,"Kenneth R. Sloan","Kenneth R.",Sloan,male,100,15
38147407600,"Xiaoyang Mao",Xiaoyang,Mao,male,63,51
38149689900,"Allen R. Martin","Allen R.",Martin,male,100,7
37371609900,"Mihael Ankerst",Mihael,Ankerst,male,97,453
37275714300,"Jurriaan D. Mulder",Jurriaan,Mulder,male,97,76
37353471800,"Frank J. Post","Frank J.",Post,male,100,34
37294099300,"Theo van Walsum",Theo,"van Walsum",male,97,10383
37282332900,"S.K. Ueng",S.K.,Ueng,male,95,207
37379767900,"K. Sikorski",K.,Sikorski,male,61,1007
38146059900,"A.A. Muller",A.A.,Muller,male,75,57
38149049900,"Nathalie Prevost",Nathalie,Prevost,female,98,59871
37283081100,"Ray Jennings",Ray,Jennings,male,94,21658
38149049500,"Loki Jorgenson",Loki,Jorgenson,male,80,738
37326146700,Hepting,,,,,
38152313200,"Gianne Derks",Gianne,Derks,female,83,75
37443457300,"Kossi D. Edoh",Kossi,Edoh,male,98,535
38141764500,"Robert D. Russell","Robert D.",Russell,male,100,44
38145346300,"Monika Hannemann",Monika,Hannemann,female,98,76817
38152302600,"Helmut Sobieczky",Helmut,Sobieczky,male,98,4881
38257512300,"Neil W. Ashton",Neil,Ashton,male,99,16868
37858270000,"S.C. Lu",S.C.,Lu,male,67,48
37851790300,"A.B. Rebello",A.B.,Rebello,male,82,49
37382715500,"Richard A. Miller","Richard A.",Miller,male,99,74
38138560000,"R.E. Gooch",R.E.,Gooch,male,79,28
38152307900,"Thomas Gerhold",Thomas,Gerhold,male,99,129177
38152247800,"Arthur E. Mynett","Arthur E.",Mynett,male,100,3
37372009600,"I. Ari Sadarjoen",Ari,I.,male,85,16006
37658144000,"Martin Marietta",Marietta,Martin,female,98,1055
38145001600,"John Nicols",John,Nicols,male,99,219085
38053575400,"G.W. Oliver",G.W.,Oliver,male,90,20
38155998800,"Y. Jean",Jean,Y.,male,89,84089
38139234800,"T. Kindler",T.,Kindler,male,69,788
37651400700,"Weiming Gu",Weiming,Gu,male,94,69
37267863000,"G. Eisenhauer",G.,Eisenhauer,male,76,810
37268091800,"K. Schwan",K.,Schwan,male,61,1007
38152282900,"F. Alyea",F.,Alyea,male,77,512
38139746200,"Charles Falkenberg",Charles,Falkenberg,male,98,52754
37399569300,"Michelle X. Zhou",Michelle,Zhou,female,97,66957
37349418300,"Alan Keahey",Alan,Keahey,male,99,44635
37340580700,"Edward L. Robertson","Edward L.",Robertson,male,100,9
37305539000,"Peter Lucas",Peter,Lucas,male,99,146529
37349377800,"J.A. Senn",J.A.,Senn,male,88,204
37349375500,"C.C. Gomberg",C.C.,Gomberg,male,51,80
37345262200,"M.B. Burks",M.B.,Burks,male,82,28
37349338400,"P.J. Stroffolino",P.J.,Stroffolino,male,87,151
37349336300,"C. Dunmire",C.,Dunmire,male,59,943
37348963800,"Dianne Hackborn",Dianne,Hackborn,female,99,3283
37348772800,"Mike Pichler",Mike,Pichler,male,99,116286
37344785300,"Peter Wolf",Peter,Wolf,male,99,146529
37349378000,"Sougata Mukherjea",Sougata,Mukherjea,male,98,217
37292518200,"Kyoji Hirata",Kyoji,Hirata,male,100,29
37331949400,"Yoshinori Hara",Yoshinori,Hara,male,100,262
37358198200,"Christopher D. Shaw","Christopher D.",Shaw,male,100,21
37349401300,"A. Zwa",A.,Zwa,male,71,2092
37276377000,"Ethan L. Miller",Ethan,Miller,male,99,8388
37342992000,"D. Aaron Roberts","D. Aaron",Roberts,male,100,4
37358059800,"C.L. Bentley",C.L.,Bentley,male,60,50
37063827600,"Andrew H. Crabb","Andrew H.",Crabb,male,100,7
37357556500,"C. Stein",C.,Stein,male,59,943
37354963000,"Mark Gray",Mark,Gray,male,100,48064
37348960700,"Albert N. Badre","Albert Badre",N.,male,98,32029
37352130100,"Mark Guzdial",Mark,Guzdial,male,100,48064
37349490300,"Tamara Munzner",Tamara,Munzner,female,98,23626
37345372400,"Eric Hoffman",Eric,Hoffman,male,99,121922
37284688500,"K. Claffy",Claffy,K.,female,100,3
37349494400,"Bill Fenner",Bill,Fenner,male,100,1354
37345749400,"Liqun Jin",Liqun,Jin,male,52,25
37349445400,"David Rushall",David,Rushall,male,99,381770
37349438900,"Marc R. Ilgen","Marc R.",Ilgen,male,100,7
38558447400,"B.C. Vemuri",B.C.,Vemuri,male,85,33
38562783600,"C. Mandal",C.,Mandal,male,59,943
37282573400,"Erwin Keeve",Erwin,Keeve,male,99,8787
37823485800,"S. Girod",S.,Girod,male,64,1577
37845919000,"Paula Pfeifle",Paula,Pfeifle,female,98,51503
37283315200,"Bernd Girod",Bernd,Girod,male,99,7628
38273141800,"Daniel Cohen-Or",Daniel,Cohen-Or,male,99,257742
38270782200,"Y. Levanoni",Y.,Levanoni,male,70,166
37368609100,"G.-P. Bonneau",Bonneau,G.-P.,female,52,42
37845871800,"Paul Tarantino",Paul,Tarantino,male,99,140849
37845413900,"Jonathan Gibbs",Jonathan,Gibbs,male,99,84386
37273103500,"Jason Wood",Jason,Wood,male,99,76567
37289749900,"Shiaofen Fang",Fang,Shiaofen,female,68,1434
37856558400,"Su Huang",Huang,Su,male,62,1633
37301843300,"Rajagopalan Srinivasan",Rajagopalan,Srinivasan,male,98,152
37325476100,"Raghu Raghavan",Raghu,Raghavan,male,99,3349
37852878400,"Luc Beaudoin",Luc,Beaudoin,male,97,18065
37864656600,"M.-A. Parent",,,,,
38180174600,"Louis C. Vroomen","Louis C.",Vroomen,male,100,7
37845978600,"T. Fruhauf",T.,Fruhauf,male,69,788
37283487400,"Matthew Chalmers",Matthew,Chalmers,male,100,51412
37612321600,Kiu,Kiu,,male,65,130
37845978200,"M. Zockler",M.,Zockler,male,73,3216
37845979400,"Detlev Stalling",Detlev,Stalling,male,99,404
37282272000,"H.-C. Hege ZIB",Hege,Zib,female,91,315
37367862600,"Xin Wang",Xin,Wang,male,58,1659
37326555000,"Gill Barequet",Gill,Barequet,female,72,2249
37864698600,"Daniel Shapiro",Daniel,Shapiro,male,99,257742
38275357700,"David Levin",David,Levin,male,99,381770
38275743700,"Amira Solomovici",Amira,Solomovici,female,98,17000
37849388600,"R.G. Hughes",R.G.,Hughes,male,88,32
37282585600,"Chris Weigle",Chris,Weigle,male,93,163699
37298532100,"S.K. Lodha",S.K.,Lodha,male,95,207
37852647700,"C. M. Wilson","C. M.",Wilson,male,82,22
38242145300,"R. E. Sheehan","R. E.",Sheehan,male,100,10
37845670000,"Cindy Starr",Cindy,Starr,female,98,42419
37860236300,"Sandy Johan",Johan,Sandy,male,99,38619
37298406100,"Christopher G. Healey","Christopher G.",Healey,male,100,10
38179766700,"Walker F. Garrett",Walker,Garrett,male,97,2659
37295176000,"Mary C. Whitton","Mary C.",Whitton,female,97,34
37271619700,"Reinhard Klein",Reinhard,Klein,male,99,1973
37860532300,"Gunther Liebich",Gunther,Liebich,male,99,1122
37086996853,"Han-Wei Shen",Han-Wei,Shen,male,83,6
37282553200,"Yarden Livnat",Yarden,Livnat,male,58,98
37850740800,"Julie C. Xia","Julie C.",Xia,female,100,3
37861966100,"Francine Evans",Francine,Evans,female,81,8384
37390017300,"Steven Skiena",Steven,Skiena,male,99,59951
37270717100,"Raj Shekhar",Raj,Shekhar,male,98,24649
37860553000,"Elias Fayyad",Elias,Fayyad,male,99,21248
37354614600,"J.F. Cornhill",J.F.,Cornhill,male,96,51
37862094900,"David Rossiter",David,Rossiter,male,99,381770
37415393700,"Waiyin Ng",Waiyin,Ng,female,78,9
37856921200,"Chas Williams",Chas,Williams,male,91,640
37371968700,"Jim Durbin",Jim,Durbin,male,99,40318
37285510700,"Robert Rosenberg",Robert,Rosenberg,male,99,145540
37702966100,"Ravi Ramamurti",Ramamurti,Ravi,male,100,3
37860557600,"A. Landsberg",A.,Landsberg,male,71,2092
37698913400,"Alexandra Landsberg",Alexandra,Landsberg,female,98,53680
37860460000,"Alfredo Remy",Alfredo,Remy,male,99,21417
37860458900,"Orlando Ardito",Orlando,Ardito,male,99,9896
37860459600,"Kim Morla",Kim,Morla,female,68,48002
37860458300,"Eduardo Nolasco",Eduardo,Nolasco,male,99,50597
37851684300,"Jorge Prado",Jorge,Prado,male,99,88545
37842810000,"Regulo Franco",Regulo,Franco,male,100,57
37861539500,"Antonio Murga",Antonio,Murga,male,99,180825
37845668700,"Guillermo Wiese",Guillermo,Wiese,male,99,14216
37370740500,"Karel Zuiderveld",Karel,Zuiderveld,male,96,21265
37399434900,"P.M.A. van Ooijen",Van,"P.M.A. Ooijen",male,74,9897
38270067800,"John W. C. Chin-A-Woeng",John,C.,male,99,218863
38275060600,"Pieter C. Buijs","Pieter C.",Buijs,male,100,2
38273993000,"M. Olree",M.,Olree,male,73,3216
37847101500,"Vishram Pandit",Vishram,Pandit,male,100,48
38185363300,"Robert McDermott",Robert,Mcdermott,male,99,145540
37284107000,"Gianluca Lazzi",Gianluca,Lazzi,male,99,23063
37266169000,"Cynthia Furse",Cynthia,Furse,female,98,24359
37265915300,"Om Gandhi",Om,Gandhi,male,85,3244
37372278100,"Ed Boring",Ed,Boring,male,98,12795
37365755100,"Martin Roth",Martin,Roth,male,98,139211
37282541100,"Ronald Peikert",Ronald,Peikert,male,99,20480
37860424200,"M.G. Vicker",Vicker,M.G.,male,78,32
37860424800,"Peter J. Plath","Peter J.",Plath,male,100,71
