Author_ID,Name,GenderizeIO
37612158500,Boris Rabinovich,male
37267813100,Mark Duchaineau,male
37443252200,Murray Wolinsky,male
37443253500,David E. Sigeti,male
38275631100,Charles Aldrich,male
38277260000,Mark B. Mineev-Weinstein,male
37086987754,Pak Chung Wong,male
37086991496,L. De Fioriani,
37371970000,Paola Magillo,female
37355451700,Enrico Puppo,male
37612084200,Jackie Assa,female
37409090400,Tova Milo,female
37267822600,Rainer Wegenkittl,male
37427428300,Helwig Lo¨ffelmann,male
37284271200,Eduard M. Groller,male
37067734000,Yong Zhou,male
37559619200,Baoquan Chen,male
37366444500,Il-Hong Jung,
37362401700,Junwon Sung,male
37269516700,Machiraju,
37619005500,B. Fry,
37284312600,Valerio Pascucci,male
37355637500,Daniel R. Schikore,male
37371964800,Eric Wernert,male
37621721400,J. Freund,
37291463600,Martin L. Brady,male
37360575900,Kenneth K. Jung,male
38184427400,Thinh Nguyen,male
37419436600,Guy Albertelli,male
37413313200,Richard Franke,male
37295140400,J.E. Swan,
37381630700,M. Cox,
37282594500,David Ellsworth,male
37623369100,Cherilyn Michaels,female
37282600100,Yuriko Takeshima,female
37618383200,Yoshihiko Ichikawa,male
37364307400,K. Nakamura,
37364793300,Qian Chen,female
37280043300,GÃ©rard Medioni,
37362725400,Yi-Jen Chiang,female
37371914000,Peter Rander,male
37298506200,P.J. Narayanan,
37283735000,Takeo Kanade,male
37267249300,Bruno Jobard,male
37612167300,Wilfrid Lefer,male
37066475900,Han-Wei Shen,
37339406400,David L. Kao,male
37609292100,M.M. Chow,
37273336700,Tzi-Cker Chiueh,
37615351500,Chuan-Kai Yang,
37273480100,R. Weber,
37270561900,Daniel G. Aliaga,male
37274005100,A.A. Lastra,
37277183300,Subodh Kumar,male
38557137500,Chhandomay Mandal,
37276553900,Hong Qin,male
37612367400,Roberto Grosso,male
37372245300,Christoph Lürig,male
37268023800,Thomas Ertl,male
37612257400,Tran S. Gieng,male
37267811400,Kenneth I. Joy,male
37283639900,Greg Schussman,male
37372274900,Issac J. Trotts,male
37275763600,Jonathan D. Cohen,male
37612314200,Marc Olano,male
38274901700,Jihad El-Sana,male
37347332000,Chester E Grosch,male
37611469100,Suya You,male
37362958300,Ming Wan,male
37354296000,M. R. Wax,
37273115400,Zhengrong Liang,male
37615709500,Anna Puig,female
37396861000,Dani Tost,male
37612266700,Isabel Navazo,female
37393096300,John T. Foley,male
37612298500,K. N. Vidimce,
37617749600,Patrick Hoffman,male
37606703800,Kenneth A. Marx,male
37622312400,I. Grosse,
38180962800,E. Stanley,
37612261200,M. Shneerson,
37282713700,James Ahrens,male
37282708700,Patrick S. McCormick,male
37617519400,James Bossert,male
37621785900,Jon Reisner,male
37612260000,Judith Winterkamp,female
37267442100,Anton Fuhrmann,male
37297103800,Dieter Schmalstieg,male
37588396600,Richard Lawrence,male
37340391400,George Almasi,male
37614584100,J. Marti,
37617709900,Dan Drake,male
37608356300,Thomas Simpson,male
37612252200,Larry Smithmier,male
37619552000,J.J. Loomis,
37367390500,Xiuwen Liu,female
37615115900,Zhaohua Ding,male
38231429900,Kikuo Fujimura,male
37614269500,M.L. Evans,
37615793800,Hideo Ishikawa,male
38183525100,Taylor,male
38272881700,Jun Chen,male
38277471700,S. Okimoto,
38270707400,Noel Llopis-artime,male
37623416900,Vernon L. Chi,male
37305862000,M. Falvo,
37447873500,Scott Paulson,male
37620455200,David  Glick,male
37271671300,Sean Washburn,male
37271669900,Richard Superfine,male
37300434300,Mark A. Livingston,male
37612264300,Sven Kuschfeldt,male
37612266200,Michael Holzner,male
37282576500,Patricia J. Crossno,female
37284249400,Edward Angel,male
37383381900,S.M. Smith,
37344773600,G.N. Williams,
37265491900,Emmanuel Frecon,male
37365189200,Gareth Smith,male
38179814200,Jeffrey L. Korn,male
37339549500,Andrew W. Appel,male
37360232800,Chang-Sung Jeong,male
37374589200,Stefan Berchtold,male
37374604500,Stephan Kerpedjiev,male
37374602500,Giuseppe Carenini,male
37368889100,Nancy Green,female
37359522500,Johanna Moore,female
37374699000,Alan M. MacEachren,male
37374699200,Francis P. Boscoe,male
37374702200,Daniel Haug,male
37374700700,L.W. Pickle,
37371861000,Yoram Moses,male
37374449900,Zvi Polunsky,male
37374450900,Igor Ulitsky,male
37374656400,Daniel Bielser,male
37370045100,T Strasser,
37357771900,T. Masui,
37373506600,Rohrer,
37265573100,John L. Sibert,male
37374024300,Hansen,male
37374564600,Doanna Meads,female
37366020600,Min Song,male
37282193800,Renato Pajarola,male
37360111200,H. Hoppe,
37374614800,Elizabeth G Hetzler,female
37363311600,Paul D Whitney,male
37372798600,Lou Martucci,female
37361678300,Jianyun Chai,male
37276340700,Takaharu Miyoshi,male
37271893200,Eihachiro Nakamae,
37283084000,Leila De Floriani,female
37369233200,Marek Teichmann,male
37347604500,Michael V Capps,male
37265783400,Paolo Cignoni,male
37371973400,Claudio Montani,male
37333160000,Claudio Rocchini,male
37371998500,Alexandre Gerussi,male
37373380100,Chris Henze,male
37281400600,C.-K. Tang,
37282555600,Rajesh Batra,male
37372253300,James T. Enns,male
37275999300,X. Mao,
37361235200,Yuji Hatanaka,male
37372000800,Hidenori Higashida,male
37272095800,Atsumi Imamiya,female
37359801600,Henrik Weimer,male
37272377400,Joe Warren,male
37372002000,Jane Troutner,female
37372001300,Wendell Wiggins,male
37371998300,John Shrout,male
37275712600,David H Laidlaw,male
37359190700,Eric Ahrens,male
37371978600,David Kremers,male
37371978400,M.J. Avalos,
37368212100,R.E. Jacobs,
37371977900,C. Readhead,
37366741500,H.-W. Shen,
37372264500,Annemarie Herrmann,female
38258364700,N. E. Miller,
38258125600,M. Brewster,
37284216700,Donald H House,male
37372172300,Christopher J Kocmoud,male
37371920800,K. Kremer,
37282602100,Kay A. Robins,male
37282602800,David M. Senseman,male
37300843200,Jan Harkes,male
37272425500,Voicu Popescu,male
37267049500,Manuel de Oliveira Neto,male
37272036400,Michael Garland,male
37372245200,Paul S. Heckbert,male
37271691400,Meenakshisundaram Gopi,male
37334922800,Greg Turk,male
37282066500,David F. Wiley,male
37372276300,Tom Biddlecome,male
37372277000,Mihran Tuceryan,male
37266134600,Frans C.A. Groen,male
37305635000,David Cline,male
37298442300,Parris K. Egbert,male
37372281700,Andre Gueziec,male
37282608000,Gabriel Taubin,male
37372282900,Francis Lazarus,male
37361807200,William Horn,male
37359495500,Axel Friedrich,male
37282271000,Konrad Polthier,male
37371960500,Markus Schmies,male
37372280900,Leslie Keely,female
37362345800,Qin Shen,female
37372192800,Johanna E. van der Heyden,female
37326090900,M. S. T. Carpendale,
37372061500,Kevin B. Inkpen,male
37284302300,M.S. Atkins,
37363531700,Bing Ma,male
37271678400,Frans M. Vos,male
37284264400,H. J. W. Spoelder,
37329570500,Kevin Montgomery,male
37372282800,Michael Stephanides,male
37372280500,Stephen Schendel,male
37364193600,Muriel Ross,female
37371967400,M. L. Lantin,
37346861300,Enrico Gobbetti,male
37372178500,Piero Pili,male
37372176300,Antonio Zorcolo,male
37362454900,Sami Khoury,male
37372286400,Adrian Freed,male
37353973700,David Wessel,male
37346784400,P.D. Heermann,
37294917000,Richard Marciano,male
37372250000,Rosemarie McKeon,female
37358762700,Douglass Davis,male
37366640700,T.Y. Jiang,
37365761300,H. Ma,
37363102200,Keith W. Jones,male
37371812900,Eric A. Stern,male
37360217100,Allen McPherson,male
37299279900,Mathew Maltrud,male
38576023600,J.E. Swan,
37371969500,Brad Colbert,male
37359546500,John Crowe,male
37360767800,Rob King,male
37371957500,Christopher Scannell,male
37297344900,Zachary Wartell,male
37282733200,Peter A. Rona,male
37282733100,Karen G. Bemis,female
37078621700,Deepak R. Kenchammana-Hosekote,male
37282563500,Elisha P Sacks,female
37371987800,Leo Joskowicz,male
37364789000,Paul Chapman,male
37373315000,Peter Stevens,male
37368030400,Derek Wills,male
37372177500,Graham Brookes,male
37273199900,Clifford A. Shaffer,male
37371928100,Duane L. Knill,male
37273212300,Layne T. Watson,male
37295678700,Marco Lanzagorta,male
37372261800,George Spanos,male
37372263000,E. Kuo,
37366222200,Marty Brady,female
37295399300,Fred Kitson,male
37444386900,E. V. Selow,
37361048100,Steven Parker,male
37266808400,Peter Shirley,male
37373213900,Peter-Pike Sloan,
37442008700,Christian Stolte,male
37446738400,Robert Peter Bosch,male
37272956900,Mendel Rosenblum,male
37444492400,Angela Boltman,female
37444499700,O.J. Espinosa,
37340027400,Chris Hendrickson,male
37353587300,James H. Garrett,male
37444610400,S. Bjork,
37296141000,Lars Erik Holmquist,male
37444612100,Johan RedstrÃ¶m,male
37442752800,Kerry Rodden,female
37442753400,Wojciech Basalaj,male
37356022100,David Sinclair,male
38288068100,Kenneth Wood,male
37435209300,Richard M. Wilson,male
37445066400,Ying-Huey Fua,
37279217900,Elke A. Rundensteiner,female
37294473300,Huub van de Wetering,male
37438109600,Hidekazu Shiozawa,male
37280640100,Ken-ichi Okada,male
37336155800,Yutaka Matsushita,male
37442826700,J.K. Rayson,
37449036300,James Harrison,male
37365431000,Andrew Moore,male
37445884600,Michael Higgins,male
37444484200,Tova Avidan,female
37434158300,Stuart J. Rose,male
37442823600,Francois Guimbreti`ere,male
37448060300,George Robertson,male
37274264300,Ming C. Hao,male
38574927700,Umesh Dayal,male
37275459900,M. Hsu,
37431347900,Jim Baker,male
37442793100,R. D'Eletto,
37264891100,Patrick J. Moran,male
37350243300,Bjoern Heckel,male
37411444100,Gunther H. Weber,male
37268047100,Alexandru Telea,male
37344705800,Frank Bossen,male
37374524900,Frank Dachille,male
37442614000,Nivedita Sahasrabudhe,female
37432010800,J.E. West,
37442611400,Mark Janus,male
37442701500,James T. Klosowski,male
38271129300,Elvir Azanli,male
37266847600,Klaus Engel,male
37446214800,Philip Sutton,male
37433595700,James A. Hall,male
37442663900,Sunil Hadap,male
37329410200,Pascal Volino,male
38182804500,Nadia Magnenat-Thalmann,female
37282742400,Gordon Kindlmann,male
37337510400,David Weinstein,male
37431929300,Bernd Fröhlich,male
37267284400,Stephen Barrass,male
37433845400,Björn Zehner,male
37442670800,John Plate,male
37378253100,M. Gobel,
37271940800,R. Raskar,
37277811200,Michael S. Brown,male
37277874700,Ruigang Yang,male
37440192900,Wei-Chao Chen,
37300645000,Gregory F. Welch,male
37298881100,Herman Towles,male
37442701200,C. Gasparakis,
37282717500,Greg Humphreys,male
37569245800,Michael Meissner,male
38284143700,Ulrich Hoffmann,male
37374702800,K.A. Kreeger,
37405625700,C.C. Law,
37436263300,K.M. Martin,
37436172400,Joshua Temkin,male
37442697900,Christof Rezk Salama,male
37373297800,Peter Hastreiter,male
37427416100,Christian Teitzel,male
37435908900,D. Holliday,
37373016900,Tom Roxborough,male
37282575100,Xavier Tricoche,male
37267045200,Jarek Rossignac,male
37330183900,Andrzej Szymczak,male
37368523400,Guozhong Zhuang,male
37282573000,Tobias Preusser,male
37268036500,Martin Rumpf,male
37273605600,Vivek Verma,male
37275716100,Robert M. Kirby,male
37442720100,Haralambos Marmanis,male
37432119900,Ling-Jan Chiang,
37065460300,Klaus Mueller,male
37448237300,Dirk Bartz,male
37442720700,Martin Skalej,male
37442718400,Dorothea Welte,female
37446853000,Qingyu Tang,male
37444689300,Suzana Djurcilov,female
37444462500,Zoya Maslak,female
37435955500,Douglas J. Steel,male
37442793000,Benjamin Henne,male
37437412100,Martine Rutten,female
37365039500,Martin H Schulz,male
37087620436,Frank Reck,male
37444666900,Sepideh Chakaveh,female
37444667200,Udo Zlender,male
37444667000,Detlef Skaley,male
37444665300,Dieter Breitschwerdt,male
37267816200,Eliot Feibush,male
37374453500,Nikhil Gagvani,male
37438974300,Daniel Williams,male
37434681200,Christophe Winkler,male
37442790800,Fabien Bosquet,male
37442790400,Xavier Cavin,male
37344169100,J.-C. Paul,
37439703400,S. Ho,
37433943500,Amit Goel,male
37363195800,Chuck A. Baker,male
37369986100,Bernard Grossman,male
37297721700,Raphael T. Haftka,male
37369561300,William H. Mason,male
37280749300,Chaomei Chen,
37295402100,Leslie Carr,female
37442791100,M. S. Tignor,
37374730400,E.E. Koutsofios,
37372818600,Stephen C. North,male
37444460000,R. Truscott,
37446215100,Taeko Azuma,female
37427327200,Matthias Hopf,male
37442793900,Carl J. Manaster,male
37442794100,Elizabeth Nanthakumar,female
37436538600,Phillip A. Morin,male
37371920000,Chris Olston,male
37354912800,Allison Woodruff,female
37938665500,Matthias Kreuseler,male
38025121600,Norma Lopez,female
37283240400,Heidrun Schumann,female
37662339600,James Abello,male
38020590400,E. Zhang,
37356550600,I. Herman,
38253081000,M. S. Marshall,
37283186100,Guy MelanÃ§on,male
38351102700,J. Yang-Pelaez,
38015091900,A. Skupin,
38015236500,Rika Furuhata,female
37846700600,Anton Leuski,male
37647480800,James Allan,male
37272088600,Thomas J. Overbye,male
37333495700,Jamie D. Weber,male
37282588900,Susan Havre,female
37725426400,Lucy T. Nowell,female
37672002300,Wendy Cowley,female
37372586800,Harlan Foote,male
37725413900,Elizabeth Jurrus,female
37390082400,P. Pu,
37589762800,Denis Lalanne,male
38018021800,Isaac Brewer,male
38015217400,Hadi Abdo,male
38015217200,Jack Gundrum,male
38016367600,George Otto,male
38026813600,M. Buscher,
38031107700,Dan Shapiro,male
37442180300,Michael Christensen,male
38017841600,Preben Holst Mogensen,male
38018324800,P. Orbaek,
38015320500,Rami Hietala,male
37992690100,Jarkko Oikarinen,male
37439548500,C. Russo dos Santos,
37267120600,P. Gros,
37443165700,P. Abel,
37442603000,D. Loisel,
37442602300,N. Trichaud,
38255941100,J.P. Paris,
37730629300,Stanislav L. Stoev,male
38015068600,R. Brunella,
38275083200,T.J. Jankun-Kelly,
37282740200,Sarang Lakare,male
37732410200,Mie Sato,female
37300365400,Ingmar Bitter,male
37265216900,Michael Bender,male
37882660300,Kevin T. McDonnell's,male
38018584500,Andrej Cedilnik,male
38015245400,D. Costanza,
37558175900,Chuan-Kai Yang,
37282510200,Tulika Mitra,female
37357145300,Stefan Rottger,male
37284293000,Martin Kraus,male
37408075400,Aditi Majumder,female
38024209800,Zhu He,male
37423646500,Yuqun Chen,female
37333576800,Douglas W. Clark,male
37429653900,Adam Finkelstein,male
37443159300,Timothy C. Housel,male
37277619300,Kai Li,male
37270752800,D.A. Lawrence,
37280408300,C.D. Lee,
37270749300,L.Y. Pao,
37270750300,R.Y. Novoselov,
37324424400,Gordon Erlebacher,male
37316309200,M.Y. Hussaini,
37362087700,A. D. Gregory,
38030858700,A. Mascarenhas,
37449231600,S. A. Ehmann,
37065548700,Ming Lin,male
37738265200,Randy K. Scoggins,male
37725999600,Steve M. F. Treavett,male
38026251100,M. Chen,
37409357900,Toshiharu Nakai,male
37278620500,Yasuyo Kita,female
37274158800,Helwig Hauser,male
37282641800,Lukas Mroz,male
37724677400,G.-I. Bischi,
37282552200,Eduard Gröller,male
37367805100,Jian Huang,male
37355552900,Naeem Shareef,male
37449516200,J. Dollner,
37884503800,Konstantin Baumann,male
37267218300,Klaus Hinrichs,male
37370454300,Suits,male
38015271000,Gérard Lecina,male
38023544500,Adam Hunter,male
38015261400,Thomas Gerstner,male
37284272700,Praveen Bhaniramka,male
37284274100,Rephael Wenger,male
37435878200,R.R. Johnson,
38014682800,ZoÃƒÂ« J. Wood,
37332366200,Mathieu Desbrun,male
37739474000,T. David,
37282721800,Ingrid Hotz,female
37390088800,Olivier Devillers,male
37314223500,P.-M. Gandoin,
37268045000,D. Weiskopf,
38015244300,Daniel Kobras,male
37565759500,Hanns Ruder,male
37658638100,Jose C. Renteria,male
38015336900,Krishna M. Roskin,male
38015316100,Udo Adamy,male
37325999500,Joachim Giesen's,male
38027270700,Matthias John,male
37550791600,Bonnell,male
37268037900,Ulrich Clarenz,male
37449648400,Udo Diewald,male
38182206800,Michael Gorman,male
37266753700,Ariel Shamir,male
37373299500,B. Tomandl,
37361518700,K. Eberhardt,
37725037700,A.J. Fenlon ,
37282730800,J.P.R.B. ,
38028495400,Doug Maxwell,male
37264967300,Jeff Uhlmann,male
37290721200,Wendell Anderson,male
37618138200,Haw-Jye Shyu,
38020250500,William Smith,male
37612088000,Andrew S. Forsberg,male
37426649000,Andries Van Dam,male
37390773900,Jonathan L. Elion,male
38015187400,Henk Huitema,male
38546611400,Daniel Wagner,male
38028756700,Martin C. Freund,male
37284208400,Patric Ljung,male
37325011700,Mark E. Dieckmann,male
37064122400,Niclas Andersson,male
37284192000,Anders Ynnerman,male
37086976616,Willem C. de Leeuw,male
38021818900,Chengwei Feng,male
37552291200,Marie desJardins,female
37330343000,Raimond L. Winslow,male
37443860200,D. F. Scollan,
38021754100,C. K. Yung,
37337813400,Ruby Leung,female
38022952100,D. Adams,
37267819800,David Schissel,male
37428337500,Todd Evans,male
37734022800,Marc Weber,male
37267466700,Marc Alexa,male
38184260700,W. Muller,
37266114100,Elizabeth Hetzler,female
37725416400,Ted E. Tanasse,male
37360407600,George S. Davidson,male
38180014300,Brian N. Wylie,male
37740703900,Kevin W. Boyack,male
37550755100,James Eagan,male
37269174100,Mary Jean Harrold,female
37277753800,James A. Jones,male
37062167300,Ka-Ping Yee,
37542391000,Danyel Fisher,male
37689382800,Rachna Dhamija,female
38181244800,Marti Hearst,female
37284840800,Janet M. Six,female
37356017600,Ioannis G. Tollis,male
37326291000,Farsh van Ham,female
37283676000,Irene Finocchi,female
37726163800,Martin Wattenberg,male
37313321900,Raimund Dachselt,male
37738189700,JÃƒÂ¼rgen Ebert,
37727886600,Ernst Kleiberg,male
37282563400,Robert Kosara,male
37282584500,Silvia Miksch,female
37550754400,Ken Perrine,male
37728774800,Nancy Miller,female
37326091300,Alfred Kobsa,male
37725326000,Julian Ladisch,male
37275646700,Umeshwar Dayal,male
37733138800,Todd Barlow,male
37726433800,Padraic Neville,male
37725243100,Marco Tavanti,male
37561614400,Mats Lind,male
37738449800,Jeffrey Brainerd,male
37730485200,Barry Becker,male
37563679500,Robert Edsall,male
37442679500,James Agutter,male
37725245800,Noah Syroid,male
37281841200,Frank Drews,male
37293901500,Dwayne R. Westenskow,male
37435236500,Julio C. Bermudez,male
37726237200,David Strayer,male
37086748019,Jeffrey L. Posdamer,male
37086747230,Jack Dantone,male
37086745747,Jon Dale,male
37086746860,Trish Hamburger,female
37086747975,Ward Page,male
37282240200,Matthias Zwicke,male
37324479700,Jeroen van Baar,male
37726857000,David BÃ¼rkle,male
37734062500,Weiqiand Zhang,
37726875900,Johannes Behr,male
37449610700,Shachar Fleishman,male
37282624500,Hamish Carr,male
37282623700,Jack Snoeyink,male
37946467000,Thomas Theussl,male
37735346600,Jianbo Peng,male
